7770,"Nhóm vạch phân chia hai chiều xe chạy ngược chiều",""
7794,"Vạch 4.3: Vạch kênh hóa dòng xe dạng vành khuyên","Ý nghĩa sử dụng: Vạch kênh hóa dòng xe dạng vành khuyên được kẻ ở trung tâm ngã tư giao nhau cùng mức để chỉ thị cho các phương tiện phải đi vòng qua phạm vi kẻ vạch theo chiều ngược chiều kim đồng hồ.
Khi vạch 4.3 được sử dụng, các phương tiện giao thông không được lấn vạch hoặc cắt qua vạch trừ những trường hợp khẩn cấp theo quy định tại Luật Giao thông đường bộ.
Quy cách vạch như sau:
Đường kính và hình dạng của vành khuyên được xác định bởi kích thước của nút giao ngã tư. Vành khuyên kẻ bằng màu trắng, hình dáng và kích thước được thể hiện chi tiết trên Hình G.36 và Hình G.37.
Minh họa:"
7795,"Vạch 4.4: Vạch kẻ kiểu mắt võng","Ý nghĩa sử dụng: Vạch kẻ kiểu mắt võng được sử dụng để báo cho người điều khiển không được dừng phương tiện trong phạm vi phần mặt đường có bố trí vạch để tránh ùn tắc giao thông.
- Tùy theo sự cần thiết mà có thể sử dụng vạch kẻ kiểu mắt võng ở các vị trí thích hợp. Vạch kẻ kiểu mắt võng có thể sử dụng để xác định phạm vi cấm dừng trong phạm vi nút giao cùng mức, trên nhánh dẫn cửa vào hoặc cửa ra của nút giao hoặc những vị trí mặt đường cần thiết không cho phép dừng xe. Tùy theo mặt bằng nút giao rộng, hẹp để bố trí vạch 4.4 như dưới đây để đảm bảo cân đối, mỹ quan.
Quy cách vạch như sau:
- Vạch mắt võng kiểu đơn giản: gồm vạch chéo trong lòng hình chữ nhật, màu vàng, bề rộng nét vẽ 20 cm - 40 cm (xem minh họa trên Hình G.38 và G.39).
- Vạch mắt võng kiểu thông thường: vạch có nét vẽ màu vàng, vạch vành ngoài giới hạn phạm vi kẻ vạch mắt võng có bề rộng vạch 20 cm. Vạch mắt võng bên trong nghiêng 45° so với vành ngoài, vạch rộng 10 cm khoảng cách đường chéo 1 m - 5 m.
Minh họa:"
7796,"Nhóm vạch dọc đường kéo dài qua phạm vi nút giao",""
7797,"Vạch 5.1: Vạch dẫn hướng rẽ trái qua phạm vi nút giao","Ý nghĩa sử dụng: dùng để định hướng quỹ đạo cho dòng xe rẽ trái theo giải pháp tổ chức làn đường được sử dụng trong nút. Mục đích sử dụng vạch là tăng tính dẫn hướng cho xe chạy; xe có thể cắt qua vạch khi cần thiết. Vạch dẫn hướng rẽ trái qua phạm vi nút giao là đoạn kéo dài của vạch phân cách hai chiều xe chạy (vạch tim đường) hoặc vạch phân chia các làn đường cùng chiều. Không nhất thiết phải sử dụng cả hai loại vạch kéo dài nói trên để định hướng quỹ đạo dòng xe rẽ trái.
Chỉ sử dụng vạch khi quỹ đạo xe chạy được định hướng bởi vạch 5.1 phù hợp với ý đồ tổ chức giao thông và không gây khó hiểu cho các phương tiện qua nút.
Quy cách vạch như sau: Vạch 5.1 là vạch đơn, đứt nét, màu vạch lấy theo loại vạch (vạch phân cách hai chiều xe chạy hoặc vạch phân chia làn đường cùng chiều) được kéo dài. Vạch có bề rộng nét vẽ b = 15 cm; chiều dài đoạn nét liền L1 = (0,5 m - 2,0m); chiều dài đoạn nét đứt L2 = (0,5 m - 2,0 m). Tỷ lệ L1/L2 = 1:1.
Minh họa:"
7798,"Vạch 5.2: vạch phân làn đường kéo dài qua phạm vi nút giao","Ý nghĩa sử dụng: sử dụng ở các nút giao lệch để định hướng quỹ đạo cho dòng xe đi thẳng. Mục đích sử dụng vạch là tăng tính dẫn hướng cho xe chạy; xe có thể cắt qua vạch khi cần thiết.
Quy cách vạch như sau: vạch 5.2 là vạch đơn màu trắng, bề rộng nét vẽ b = 15 cm, chiều dài đoạn nét liền L1 = ( 0,5 m - 2,0 m); chiều dài đoạn nét đứt L2 = (0,5 m - 2,0 m); tỷ lệ L1/L2 = 1:1.
Minh họa:"
7799,"Vạch 5.3: vạch làn chờ rẽ trái trong nút giao","Ý nghĩa sử dụng: vạch được sử dụng để tạo không gian dừng chờ cho các xe rẽ trái sau khi xe đã vượt qua vạch dừng xe trên nhánh dẫn của nút giao có sử dụng đèn tín hiệu điều khiển, nhưng không thể vượt qua nút trong thời gian tín hiệu đèn cho phép rẽ trái. Khi hết thời gian cho phép rẽ trái mà xe đã vượt qua vạch dừng xe trên nhánh dẫn nhưng chưa vượt quá khu vực giới hạn bởi làn xe chờ rẽ trái trong nút giao thì phải dừng lại trong khu vực làn chờ.
Quy cách vạch như sau:
Vạch 5.3 gồm hai vạch đơn, đứt nét, màu trắng chạy song song hơi cong về bên trái và một vạch dừng xe (vạch 7.1) ở đầu các vạch đơn đứt nét. Vạch đơn đứt nét có bề rộng nét vẽ b = 15 cm, chiều dài đoạn nét liền L1 = (0,5 m - 1,0 m); chiều dài nét đứt L2 = (0,5 m - 1,0 m). Tỷ lệ L1/L2 = 1:1.
Minh họa:"
7800,"Minh họa bố trí vạch phân làn đường trong khu vực nút giao cùng mức","Hình G.43 minh họa một trường hợp điển hình bố trí vạch phân làn đường trong khu vực nút giao cùng mức."
7801,"Nhóm vạch cấm dừng xe trên đường",""
7802,"Vạch 6.1: Vạch cấm đỗ xe trên đường","Ý nghĩa sử dụng: được sử dụng để báo hiệu không được phép đỗ xe bên đường. Vạch 6.1 được sử dụng độc lập hoặc phối hợp với ký hiệu chữ “Cấm đỗ xe” trên mặt đường và biển báo “Cấm đỗ xe”; ngoài ra, căn cứ theo nhu cầu có thể đặt thêm biển báo phụ ghi rõ thời gian cấm đỗ xe và phạm vi, đối tượng cấm đỗ xe.
Quy cách vạch như sau:
Vạch 6.1 là vạch đứt khúc màu vàng được sơn trên bó vỉa sát mép mặt đường phía cấm đỗ xe hoặc sơn trên mặt đường phía cấm đỗ xe, cách mép mặt đường 30 cm khi không có bó vỉa sát mép mặt đường.
Khi vạch 6.1 được bố trí trên bó vỉa, bề rộng phần sơn vàng được lấy bằng bề rộng viên đá vỉa hoặc tối thiểu 15 cm; ngoài ra bề rộng phần sơn vàng được kéo dài trên toàn bộ mặt vát hoặc mặt đứng của viên đá vỉa phía tiếp giáp với mặt đường. Trường hợp bố trí trên mặt đường, bề rộng vạch là 15 cm. Chiều dài của nét liền (màu vàng) L1 là 100 cm hoặc bằng chiều dài của viên bó vỉa (khi bố trí vạch 6.1 trên bó vỉa), chiều dài nét đứt (không sơn) L2 bằng chiều dài nét liền L1.
Minh họa:"
7803,"Vạch 6.2: Vạch cấm dừng xe, cấm đỗ xe trên đường","Ý nghĩa sử dụng: được sử dụng để báo hiệu không được phép dừng xe, đỗ xe bên đường. Vạch 6.2 có thể sử dụng phối hợp với ký hiệu chữ “cấm dừng, đỗ xe” trên mặt đường và biển báo “Cấm dừng, đỗ xe”; ngoài ra căn cứ theo nhu cầu đặt thêm biển báo phụ ghi rõ thời gian cấm dừng đỗ xe và phạm vi, đối tượng cấm dừng đỗ xe.
Quy cách vạch như sau:
Vạch 6.2 là vạch liền nét màu vàng được sơn trên bó vỉa sát mép mặt đường phía cấm dừng xe hoặc đỗ xe hoặc sơn trên mặt đường phía cấm dừng xe hoặc đỗ xe, cách mép mặt đường 30 cm khi không có bó vỉa sát mép mặt đường.
Khi vạch 6.2 được bố trí trên bó vỉa, bề rộng phần sơn vàng được lấy bằng bề rộng viên đá vỉa hoặc tối thiểu 15 cm; ngoài ra bề rộng phần sơn vàng được kéo dài trên toàn bộ mặt vát hoặc mặt đứng của viên đá vỉa phía tiếp giáp với mặt đường. Trường hợp bố trí trên mặt đường, bề rộng vạch là 15 cm.
Minh họa:"
7805,"Vạch dừng xe","Vạch 7.1: Vạch dừng xe
Ý nghĩa sử dụng: dùng để xác định vị trí dừng xe để chờ tín hiệu cho phép đi tiếp. Vạch dùng để xác định vị trí người điều khiển phương tiện phải dừng lại khi có tín hiệu đèn đỏ hoặc khi có biển số R.122. Vạch cũng dùng để xác định vị trí người điều khiển phải dừng lại trong các điều kiện nhất định ở một số vị trí như: trên nhánh dẫn tới nút giao cùng mức với đường sắt, trên làn chờ rẽ trái trong phạm vi nút giao, trước vị trí vạch người đi bộ qua đường.
Quy cách vạch như sau:
Vạch 7.1 là vạch liền nét màu trắng. Bề rộng vạch, căn cứ vào cấp đường, lưu lượng xe, tốc độ xe chạy mà chọn dùng một trong các giá trị 20 cm, 30 cm hoặc 40 cm (bề rộng nét vẽ lớn hơn áp dụng cho đường có lưu lượng, tốc độ xe chạy lớn hơn). Vạch này kẻ ngang toàn bộ bề rộng đường của hướng xe chạy.
Vạch dừng xe cần đặt ở vị trí mà lái xe có thể dễ dàng quan sát. Tại các nút giao cùng mức, vạch dừng xe nên đặt trùng với đường kéo dài của bó vỉa trục đường giao khi trên nhánh dẫn không bố trí vạch đi bộ cắt qua đường; trường hợp trên nhánh dẫn có bố trí vạch đi bộ cắt qua đường thì vạch dừng xe nên đặt cách mép vạch người đi bộ qua đường (1,5 m - 3,0 m) (xem Hình G.47).
Vạch dừng xe có thể sử dụng kết hợp với vạch chữ “STOP”. Đỉnh chữ “STOP” cách mép vạch dừng xe trong khoảng từ (2,0 m - 3,0 m); và có thể vẽ thêm chữ “STOP” để báo hiệu trước trong phạm vi 25 m trước vị trí vạch dừng xe. Chi tiết thể hiện trên Hình 48.
Minh họa:"
7806,"Vạch nhường đường","Vạch 7.2: Vạch nhường đường
Ý nghĩa sử dụng: để báo hiệu cho xe phải đi chậm hoặc dừng lại khi cần thiết để nhường đường cho các phương tiện hoặc người trên các hướng giao thông khác được di chuyển trước. Vạch 7.2 được sử dụng kết hợp với biển W.208 - “Giao với đường ưu tiên”.
Quy cách vạch như sau:
Có thể sử dụng một trong hai mẫu vạch nhường đường như sau:
- Mẫu 1: Vạch nhường đường là vạch đôi, nét đứt, đi kèm với một hình tam giác ngược, tất cả đều màu trắng. Vạch được kẻ ngang trên toàn bộ bề rộng đường của hướng xe chạy. Chi tiết kích thước vạch xem Hình G.49.
- Mẫu 2: Vạch nhường đường có hình tam giác cân màu trắng, đáy của tam giác hướng về đường ưu tiên rộng 50 cm chiều cao của tam giác là 70 cm. Hai mép kề nhau của 2 tam giác cách nhau 30 cm. Chi tiết xem trên Hình G.50.
Vạch nhường đường cần đặt ở vị trí mà lái xe có thể dễ dàng quan sát. Tại các nút giao cùng mức, vạch nhường đường nên đặt trùng với đường kéo dài của bó vỉa trục đường giao khi trên nhánh dẫn không bố trí vạch đi bộ cắt qua đường. Nếu trên nhánh dẫn có bố trí vạch đi bộ cắt qua đường thì vạch giảm tốc độ nhường đường nên đặt cách mép vạch người đi bộ qua đường (1,5 m - 3,0 m).
Minh họa:"
7807,"Vạch đi bộ qua đường","Vạch 7.3: Vạch đi bộ qua đường
Ý nghĩa sử dụng: Vạch đi bộ qua đường xác định phạm vi phần đường dành cho người đi bộ cắt qua đường.
Bố trí vạch đi bộ qua đường ở những nơi có người đi bộ qua đường, khoảng cách bố trí hai vạch đi bộ qua đường trên cùng một đoạn đường nên cách nhau lớn hơn 150 m. Chiều rộng nhỏ nhất dành cho bố trí vạch đi bộ qua đường không được nhỏ hơn 3 m, tùy theo lượng người đi qua để nâng thêm chiều rộng, mỗi cấp nâng lên là 1 m.
Trên những đoạn đường không bình thường (tầm nhìn bị hạn chế, dốc dọc lớn, góc ngoặt lớn hoặc đường cong nằm bán kính nhỏ hoặc có các nguy hiểm khó lường hoặc ở những đoạn đường có bề rộng làn xe bị thu hẹp dần) thì không bố trí vạch đi bộ qua đường.
Quy cách vạch như sau:
- Mẫu 1: Vạch đi bộ qua đường là các đường vạch đậm liền song song màu trắng (còn gọi là vạch ngựa vằn). Kích thước vạch xem trên Hình G.51.
- Mẫu 2: Sử dụng hai vạch liền, màu trắng, bề rộng nét vẽ b = 40 cm kẻ song song theo phương ngang đường để xác định phần đường dành cho người đi bộ (xem Hình 52). Mẫu 2 chỉ áp dụng để xác định phần đường cho người đi bộ qua đường ở những nơi có đèn tín hiệu phân định thời gian người đi bộ được phép qua đường.
Trước vạch đi bộ qua đường cần sử dụng vạch dừng xe. Các phương tiện phải dừng lại trước vạch dừng xe nói trên trong thời gian tín hiệu đèn đỏ hoặc phải dừng lại quan sát trước khi cắt qua vạch dừng xe nếu biển số R.122 - “Dừng xe” được sử dụng kèm theo. Trường hợp không có đèn tín hiệu điều khiển và không sử dụng biển số R.122 - “Dừng xe”, các phương tiện phải dừng lại nhường đường cho người đi bộ qua đường khi có dấu hiệu người đi bộ qua đường trong khu vực kẻ vạch dừng xe.
Minh họa:"
7808,"Vạch xe đạp qua đường","Vạch 7.4: Vạch xe đạp qua đường
Ý nghĩa sử dụng: Vạch đi bộ qua đường xác định phạm vi phần đường dành cho xe đạp cắt qua đường. Ở nơi đường giao nhau không có người, tín hiệu điều khiển giao thông thì xe đạp phải nhường đường cho phương tiện cơ giới chạy trên đường cắt ngang đường xe đạp.
Quy cách vạch như sau:
Hai vạch đứt quãng chạy song song rộng bằng nhau bằng 40 cm, chiều dài vạch đứt quãng là 40 cm và cách nhau 40 cm. Hai mép ngoài của 2 vạch cách nhau 1,8 m. Vạch xác định vị trí chỗ xe đạp đi ngang qua đường trên những chỗ giao nhau. Nơi không có điều khiển bằng đèn tín hiệu thì xe đạp phải nhường cho xe cơ giới khác chạy trên đường.
Minh họa:"
7809,"Vạch xác định khu vực cấm xe thô sơ trong nút giao","Vạch 7.5: Vạch xác định khu vực cấm xe thô sơ trong nút giao
Ý nghĩa sử dụng: Vạch 7.5 sử dụng để báo cho người điều khiển xe thô sơ biết phạm vi cấm khi đi vào nút giao ngã tư có sử dụng đèn tín hiệu điều khiển.
Quy cách vạch như sau:
Vạch 7.5 gồm các vạch đơn, đứt khúc màu vàng, bề rộng vạch 20 cm. Phạm vi làn cấm xe thô sơ lấy ranh giới là vạch giới hạn làn xe cơ giới. Phần kéo dài của vạch qua phạm vi làn xe thô sơ được vẽ bằng nét liền màu vàng có cùng bề rộng với phần nét đứt là 20 cm.
Minh họa:"
7810,"Vạch chỉ dẫn sắp đến chỗ có bố trí vạch đi bộ qua đường","Vạch 7.6: Vạch chỉ dẫn sắp đến chỗ có bố trí vạch đi bộ qua đường
Ý nghĩa sử dụng: Vạch 7.6 sử dụng để báo hiệu sắp đến chỗ có bố trí vạch đi bộ qua đường; đặc biệt đối với các chỗ bố trí vạch đi bộ qua đường ở giữa đoạn đường nối hai nút để cảnh báo người lái xe phải nhường đường cho người đi bộ qua đường.
Quy cách vạch như sau:
Vạch có dạng hình thoi, màu trắng. Kích thước vạch xem trên Hình G.56.
Minh họa:"
7811,"Vạch báo gần chỗ giao nhau với đường sắt","Vạch 7.7: Vạch báo gần chỗ giao nhau với đường sắt
Ý nghĩa sử dụng: Vạch 7.7 sử dụng để báo cho người tham gia giao thông biết phía trước có chỗ giao nhau với đường sắt, nhắc người điều khiển phương tiện thận trọng. Cụm vạch này chỉ dùng ở chỗ không có người gác chắn đường sắt.
Quy cách vạch như sau:
- Chữ ""R"" dùng sơn phản quang màu trắng ở bên phải và bên trái vạch chéo ""X"".
- Vạch chéo ""X"" cách vạch nét đứt nằm ngang trước và sau là 450 cm, vạch rộng 40 cm, vạch chéo theo phương ngang hết bề rộng chiều xe chạy và dài 600 cm theo chiều dọc.
- Vạch nét đứt nằm ngang dùng sơn phản quang trắng, nét rộng 40 cm, mỗi nét dài 60 cm, cách nhau 60 cm trước và sau vạch chéo ""X"".
- Bố trí kết hợp với vạch cấm vượt xe và vạch dừng xe. Khoảng cách từ điểm gần nhất của ray theo chiều dọc đến vạch dừng xe là 300 cm. Chi tiết xem trên Hình G.56.
Minh họa:"
7812,"Vạch xác định khoảng cách xe trên đường","Vạch 7.8: Vạch xác định khoảng cách xe trên đường.
Ý nghĩa sử dụng: Vạch 7.8 là vạch dùng để xác định khoảng cách trên đường, giúp cho lái xe biết cần phải giãn cách cự ly để đảm bảo an toàn với xe chạy phía trước. Vạch thường được sử dụng trên đường ô tô cao tốc ở những nơi hay xảy ra tai nạn do vượt xe hoặc đâm va từ phía sau hoặc ở những vị trí có yêu cầu đặc biệt. Vạch được sử dụng kèm biển báo ghi khoảng cách giữa các vạch theo phương dọc đường.
Quy cách vạch như sau:
Vạch có dạng các đường liền hình mũi nhọn, màu trắng chạy song song với tim đường. Kích thước vạch xem trên Hình G.58.
Vạch xác định khoảng cách xe trên đường nên phối hợp sử dụng với biển báo, cách 50 m thì bố trí một nhóm vạch (2 vạch/làn, vạch cách nhau 5 m theo chiều dọc) và bố trí trên chiều dài 200 m dọc theo đường (5 cụm vạch/làn đường)
Minh họa:"
7813,"Vạch giảm tốc độ","Quy định chung về vạch giảm tốc độ
Vạch giảm tốc độ dùng để báo cho người điều khiển phương tiện biết đoạn đường cần phải giảm tốc độ đồng thời bản thân vạch cũng được cấu tạo để góp phần làm giảm tốc độ xe chạy.
Vạch giảm tốc độ được bố trí ở trước và trong các đoạn đường xe cần phải giảm tốc độ để đảm bảo an toàn, như lối vào trạm thu phí; trên nhánh dẫn tới các nút giao cùng mức, trước các đoạn đường cong nằm bán kính nhỏ cần giới hạn tốc độ xe chạy và ở những nơi cần phải giảm tốc độ.
Vạch giảm tốc độ có màu vàng, có thể bố trí dạng cụm (nhiều vạch đơn) ở phía trước và trong đoạn đường cần giảm tốc độ hoặc là dạng vạch đơn bố trí trên toàn bộ chiều dài đoạn đường cần giảm tốc độ."
7815,"Vạch 8.1: Vạch đứng trên mốc cố định","Ý nghĩa sử dụng: sử dụng vạch 8.1 để cảnh báo người điều khiển phương tiện chú ý, trên đường đi phía trước có chướng ngại vật cao hơn mặt đường để đề phòng va quệt phải. Vạch này kẻ trên bề mặt phần đứng của chướng ngại vật có khả năng gây nguy hiểm đối với phương tiện giao thông như: trụ cầu vượt qua đường hoặc mặt trước của hai bên tường ở chỗ cầu vượt hay đường chui qua đường hoặc ở cửa đường hầm, trên kết cấu dải phân cách, trên đảo an toàn của đường ngang dành cho người đi bộ v.v....
Quy cách vạch như sau:
Vạch 8.1 cấu tạo gồm những nét chéo vàng, đen hoặc đỏ, trắng xen kẽ nhau, nghiêng góc 45°, bề rộng và khoảng cách nét là 15 cm khi kẻ nên cho nét chéo xuống chéo về phía đường xe chạy.
Thông thường màu vàng, đen được sử dụng cho các đường ngoài khu vực đô thị; màu đỏ, trắng được sử dụng cho các đường trong khu vực đô thị. Khi cần thiết, các vạch cũng có thể được bẻ gập dạng chữ V (xem ví dụ trên Hình G.63). Chi tiết cấu tạo vạch 8.1 thể hiện trên Hình 62.
Sử dụng vạch 8.1 cho đảo phân làn tại trạm thu phí:
- Trên bề mặt kết cấu đảo phân làn tại cổng trạm thu phí sử dụng vạch 8.1 để biểu thị vị trí dải phân cách làn xe nhằm tăng tính dẫn hướng cho xe đi đúng làn đường.
- Vạch có màu vàng và màu đen đan xen nhau, chiều rộng của mỗi vạch là 15 cm bắt đầu vẽ từ đầu dải phân cách tạo thành một góc là 45° so mặt phẳng ngang và nghiêng đều về hai phía. Cách vẽ như ở thể hiện trên Hình G.63 và Hình G.64.
Minh họa:"
7816,"Vạch 8.2: vạch xác định mép dưới thấp nhất của kết cấu cầu vượt qua đường hoặc công trình khác đi phía trên đường","Ý nghĩa sử dụng: Sử dụng vạch 8.2 để xác định mép dưới cùng của cầu vượt đường hoặc công trình tương tự nhằm cảnh báo cho người tham gia giao thông về các công trình này.
Quy cách vạch như sau:
Vạch 8.2 cấu tạo gồm những nét vạch đỏ - trắng xen kẽ thẳng đứng có chiều rộng là 20 cm, cao 50 cm, bề rộng của phần vạch toàn bộ là 1 m.
Minh họa:"
7817,"Vạch số 8.3: vạch kẻ xung quanh các cột tròn đặt trên các đảo an toàn, trên dải phân cách và các vị trí tương tự","Vạch trắng - đỏ song song với mặt phẳng nằm ngang có chiều rộng của phần màu trắng và phần màu đỏ bằng nhau và bằng chiều rộng B của công trình, vạch kẻ ở các cột tròn đặt trên đảo an toàn, trên dải phân cách hoặc các vị trí tương tự:
- Nếu B ≤ 30cm thì a = 10cm.
- Nếu B > 30cm thì a = 15cm."
7818,"Vạch số 8.4: vạch kẻ trên cột tín hiệu, cột rào chắn, cột tiêu","Vạch xiên góc màu đỏ tạo với mặt phẳng ngang góc 30° rộng 15 cm, điểm giữa mép trên của vạch cách mặt phẳng đỉnh cột là 15 cm. Độ xiên của vạch hướng về phía mặt đường, vạch kẻ trên cột tín hiệu, cột rào chắn, cột tiêu."
7819,"Vạch số 8.5: vạch kẻ ở thanh ngang trên cùng của hàng rào chắn chỗ đường cong có bán kính nhỏ, đường cao hơn so với khu vực xung quanh, đường dốc xuống và những nơi nguy hiểm khác","Vạch đỏ - trắng xen kẽ có kích thước hết bề rộng công trình, vạch đỏ dài 1 m và vạch trắng dài 2 m."
7820,"Vạch số 8.6: Vạch kẻ ở thanh trên cùng của rào chắn ở những nơi đặc biệt nguy hiểm","Vạch đỏ liên tục chạy giữa bề mặt rào chắn rộng 10 cm."
7821,"Vạch số 8.7: Vạch kẻ ở hàng vỉa các vỉa hè nơi nguy hiểm hoặc hàng vỉa của đảo an toàn","Vạch đỏ - trắng xen kẽ kẻ trên bề mặt đứng và ngang, chiều dài vạch đỏ là L1, vạch trắng là L2. Trong trường hợp thông thường: L1 = 1 m - 2 m; L2 = 2 m - 4 m, tỷ lệ L1:L2 = 1:2 (xem Hình G.70). Đối với các vị trí hàng vỉa uốn cong với bán kính nhỏ, L1 = 0,5 m - 2,0 m; L2 = 0,5 m - 2,0 m, tỷ lệ L1:L2 = 1:1."
7823,"Vạch 9.1: vạch cấm xe quay đầu","Ý nghĩa sử dụng: sử dụng vạch 9.1 ở những vị trí cấm quay đầu xe tại nút giao hoặc chỗ mở dải phân cách hai chiều xe chạy.
Quy cách vạch như sau:
Sử dụng vạch màu vàng, hình dáng và kích thước xem trên Hình G.71.
Minh họa:"
7824,"Vạch 9.2: Vạch quy định vị trí dừng đỗ của phương tiện giao thông công cộng trên đường","Ý nghĩa sử dụng: Sử dụng vạch 9.2 quy định vị trí dừng xe của các phương tiện vận tải hành khách công cộng trên đường như xe buýt, xe tắc xi... Các loại phương tiện khác và người đi bộ không được dừng, đỗ trong phạm vi kẻ vạch và trong khoảng cách 15 m từ vị trí vạch về hai phía theo phương dọc đường.
Quy cách vạch như sau:
Vạch 9.2 là vạch đơn liền, màu vàng, bề rộng nét vẽ b = 10 cm. Vạch được vẽ dạng gãy khúc (có dạng hình chữ M, nhiều đỉnh). Chiều cao chữ M bằng 2.0 m, đường xiên của chữ M bằng nhau và bằng 2.0 m.
Minh họa:"
7825,"Vạch 9.3: Vạch mũi tên chỉ hướng trên mặt đường","Ý nghĩa sử dụng: Vạch mũi tên chỉ hướng trên mặt đường được sử dụng để chỉ hướng xe phải đi. Mũi tên chỉ hướng chủ yếu sử dụng ở các nút giao có tách nhập làn và trên đường có nhiều làn xe. Mũi tên cũng có thể được sử dụng cho các phần đường xe chạy một chiều để xác nhận hướng giao thông.
Quy cách vạch như sau:
- Màu sắc của mũi tên chỉ đường là màu trắng.
- Tùy theo tốc độ xe chạy mà chọn kích thước các mũi tên phù hợp theo nguyên tắc tốc độ xe chạy càng lớn thì kích thước mũi tên càng lớn. Kích thước mũi tên thể hiện trên Hình G.73 áp dụng cho các đường có tốc độ xe chạy thấp. Kích thước mũi tên ghi ngoài ngoặc đơn thể hiện trên Hình G.74 áp dụng cho các đường có tốc độ xe chạy cao. Kích thước mũi trên ghi trong ngoặc đơn thể hiện trên Hình G.74 áp dụng cho đường ô tô cao tốc và các đường có tốc độ thiết kế ≥ 100 km/h."
7826,"Vạch 9.4: Vạch mũi tên báo số làn xe phía trước bị giảm","Ý nghĩa sử dụng: sử dụng vạch mũi tên báo số làn xe phía trước bị giảm để báo cho người điều khiển phương tiện biết số làn xe theo hướng mũi tên bị giảm và phải chuyển làn đi theo hướng mũi tên.
Quy cách vạch như sau: Vạch mũi tên báo số làn xe phía trước bị giảm có màu trắng. Kích thước vạch trong trường hợp thông thường như thể hiện trên Hình G.75. Trường hợp đường có tốc độ xe chạy thấp kích thước vạch có thể giảm xuống 0,5 lần so với kích thước ghi trên Hình G.76. Trường hợp đường có tốc độ cao có thể tăng kích thước lên 1,5 lần so với kích thước ghi trên Hình G.76.
Minh họa:"
7827,"Vạch 9.5: Vạch dạng chữ viết, chữ số, hoặc màu sắc trên mặt đường","Ý nghĩa sử dụng: sử dụng đi kèm với các loại báo hiệu khác nhằm tăng tính rõ ràng về ý nghĩa của các báo hiệu.
Quy định chung: Vạch dạng chữ viết hoặc số có màu trắng; chiều cao chữ viết 3,0 m áp dụng cho đường cao tốc; 2,5 m áp dụng cho các loại đường khác; trong đô thị với các đường có tốc độ xe chạy thấp có thể sử dụng chiều cao chữ là 1,6 m; khoảng cách các hàng chữ hoặc số theo phương dọc đường 1,0 m - 1,5 m; bề rộng nét vẽ 12 cm -18 cm.
Một số vạch chữ và số:
- Vạch 9.5a: Vạch chữ “STOP”
- Vạch 9.5b: vạch chữ làn đường dành riêng cho ô tô “Ô TÔ”
- Vạch 9.5c: vạch chữ làn đường dành riêng cho xe máy “XE MÁY”
- Vạch 9.5d: vạch chữ làn đường dành riêng cho xe buýt “XE BUÝT”
- Vạch 9.5.e: vạch chữ làn đường dành riêng cho xe đạp “XE ĐẠP”"
7828,"Vạch 9.6: Vạch ký hiệu xe đạp trên mặt đường","Ý nghĩa sử dụng: sử dụng trên các làn đường dành riêng cho xe đạp.
Quy cách vạch như sau: Vạch có màu trắng minh họa hình vẽ xe đạp như thể hiện trên Hình G.82. Kích thước hình vẽ được chọn tùy theo bề rộng của làn xe đạp. Các giá trị chiều rộng và chiều cao hình vẽ có thể sử dụng gồm: 75 cm x 120 cm; 110 cm x 170 cm, và 170 cm x 275 cm.
Minh họa:"
7829,"Màu sắc mặt đường: Trong một số trường hợp, có thể sử dụng màu sắc mặt đường để cảnh báo giao thông.",""